SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2207889,100091,Revolving loans,10125.0,270000.0,202500.0,,270000.0,SATURDAY,10,Y,1,,,,XAP,Refused,-299,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1459853,100091,Consumer loans,7078.95,39330.0,39330.0,0.0,39330.0,MONDAY,17,Y,1,0.0,,,XAP,Approved,-619,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Regional / Local,320,Consumer electronics,6.0,low_normal,POS household with interest,,,,,,
2543730,100092,Consumer loans,,26527.5,26527.5,0.0,26527.5,THURSDAY,7,Y,1,0.0,,,XAP,Unused offer,-537,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,20,Connectivity,,XNA,POS mobile with interest,,,,,,
2839252,100092,Consumer loans,7049.88,38124.0,38124.0,0.0,38124.0,MONDAY,13,Y,1,0.0,,,XAP,Approved,-393,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,384,Furniture,6.0,middle,POS industry with interest,365243.0,-362.0,-212.0,-242.0,-233.0,0.0
2614080,100092,Consumer loans,5197.005,47245.5,47245.5,0.0,47245.5,WEDNESDAY,6,Y,1,0.0,,,XAP,Approved,-755,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Stone,384,Furniture,10.0,low_normal,POS industry with interest,365243.0,-723.0,-453.0,-453.0,-450.0,0.0
1387636,100092,Consumer loans,2511.225,15975.0,20268.0,0.0,15975.0,TUESDAY,9,Y,1,0.0,,,XAP,Approved,-1414,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Stone,42,Connectivity,12.0,high,POS mobile with interest,365243.0,-1331.0,-1001.0,-1001.0,-982.0,0.0
1882178,100092,Consumer loans,7062.975,50895.0,55093.5,0.0,50895.0,FRIDAY,10,Y,1,0.0,,,XAP,Approved,-2391,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,384,Furniture,10.0,high,POS industry with interest,365243.0,-2355.0,-2085.0,-2085.0,-2081.0,0.0
2747908,100092,Consumer loans,3492.675,17005.5,17847.0,0.0,17005.5,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-2226,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,384,Furniture,6.0,high,POS industry with interest,365243.0,-2193.0,-2043.0,-2043.0,-2032.0,0.0
1305890,100093,Consumer loans,10663.875,94567.5,93051.0,9900.0,94567.5,FRIDAY,14,Y,1,0.10472943439111808,,,XAP,Approved,-1901,Cash through the bank,XAP,"Spouse, partner",Repeater,Computers,POS,XNA,Country-wide,179,Consumer electronics,12.0,high,POS household with interest,365243.0,-1870.0,-1540.0,-1540.0,-1535.0,0.0
2708182,100093,Consumer loans,8174.205,37251.0,43785.0,0.0,37251.0,TUESDAY,15,Y,1,0.0,,,XAP,Approved,-497,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,145,Consumer electronics,6.0,middle,POS household with interest,365243.0,-466.0,-316.0,-316.0,-310.0,0.0
1835198,100093,Cash loans,,0.0,0.0,,,TUESDAY,16,Y,1,,,,XNA,Canceled,-343,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2415992,100093,Consumer loans,2449.215,24025.5,21114.0,4815.0,24025.5,FRIDAY,10,Y,1,0.20224353917516014,,,XAP,Approved,-2034,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-2003.0,-1673.0,-1673.0,-1668.0,0.0
2648437,100093,Cash loans,,0.0,0.0,,,MONDAY,16,Y,1,,,,XNA,Canceled,-358,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1958389,100093,Consumer loans,,31171.5,31171.5,0.0,31171.5,FRIDAY,10,Y,1,0.0,,,XAP,Unused offer,-2034,Cash through the bank,CLIENT,Family,Repeater,Mobile,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
2526426,100093,Consumer loans,8655.12,96061.5,96061.5,0.0,96061.5,THURSDAY,16,Y,1,0.0,,,XAP,Approved,-1300,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,1200,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1269.0,-939.0,-1119.0,-1115.0,0.0
1315507,100093,Consumer loans,3080.835,26775.0,30051.0,2677.5,26775.0,FRIDAY,15,Y,1,0.08909790882841892,,,XAP,Approved,-802,Cash through the bank,XAP,"Spouse, partner",Repeater,Construction Materials,POS,XNA,Stone,300,Industry,12.0,middle,POS industry with interest,365243.0,-771.0,-441.0,-501.0,-492.0,0.0
1181803,100093,Cash loans,35429.625,1125000.0,1288350.0,,1125000.0,TUESDAY,16,Y,1,,,,XNA,Approved,-343,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2525901,100093,Consumer loans,8002.575,80505.0,79627.5,8050.5,80505.0,SUNDAY,10,Y,1,0.09999916015005318,,,XAP,Approved,-2298,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-2267.0,-1937.0,-1937.0,-1934.0,1.0
2216247,100094,Consumer loans,4966.47,87205.5,69763.5,17442.0,87205.5,WEDNESDAY,13,Y,1,0.2178294217264236,,,XAP,Approved,-260,Cash through the bank,XAP,,New,Homewares,POS,XNA,Regional / Local,30,Industry,16.0,low_action,POS industry with interest,365243.0,-173.0,277.0,365243.0,365243.0,0.0
2250277,100095,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-401,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2403448,100095,Consumer loans,5290.695,48145.5,48145.5,0.0,48145.5,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-600,Cash through the bank,XAP,,New,Photo / Cinema Equipment,POS,XNA,Country-wide,35,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-564.0,-294.0,-414.0,-403.0,0.0
2493293,100095,Consumer loans,,52911.0,52911.0,0.0,52911.0,SATURDAY,12,Y,1,0.0,,,XAP,Refused,-600,Cash through the bank,HC,,New,Photo / Cinema Equipment,XNA,XNA,Country-wide,35,Connectivity,,XNA,POS mobile with interest,,,,,,
1448742,100097,Consumer loans,10080.72,108000.0,108000.0,0.0,108000.0,THURSDAY,9,Y,1,0.0,,,XAP,Approved,-371,XNA,XAP,,Refreshed,Vehicles,POS,XNA,Stone,20,Furniture,12.0,low_normal,POS other with interest,365243.0,-338.0,-8.0,-38.0,-32.0,0.0
1157409,100097,Consumer loans,6744.825,67455.0,60709.5,6745.5,67455.0,SUNDAY,8,Y,1,0.1089090909090909,,,XAP,Approved,-2433,Cash through the bank,XAP,Family,New,Gardening,POS,XNA,Regional / Local,126,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2402.0,-2132.0,-2132.0,-2125.0,0.0
1040706,100098,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-141,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2423597,100098,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-141,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1925302,100098,Cash loans,12985.83,252000.0,361521.0,,252000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-141,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-111.0,1299.0,365243.0,365243.0,1.0
2094536,100098,Consumer loans,4937.535,26050.5,24601.5,2610.0,26050.5,TUESDAY,18,Y,1,0.10446051385360128,,,XAP,Approved,-2626,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,25,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2595.0,-2445.0,-2595.0,-2544.0,1.0
2139807,100098,Revolving loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XAP,Canceled,-141,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2429875,100098,Consumer loans,2056.995,22126.5,17626.5,4500.0,22126.5,SATURDAY,9,Y,1,0.22149499879823248,,,XAP,Refused,-2580,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,POS,XNA,Stone,20,Consumer electronics,12.0,low_normal,POS household with interest,,,,,,
1110212,100098,Cash loans,10629.72,90000.0,115893.0,,90000.0,TUESDAY,15,Y,1,,,,Repairs,Approved,-617,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,walk-in,AP+ (Cash loan),120,XNA,18.0,high,Cash Street: high,365243.0,-587.0,-77.0,-137.0,-129.0,1.0
2129934,100099,Cash loans,15943.5,450000.0,450000.0,,450000.0,MONDAY,14,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),6,XNA,60.0,middle,Cash X-Sell: middle,,,,,,
2183267,100099,Consumer loans,2904.345,29516.4,29515.5,0.9,29516.4,SATURDAY,12,Y,1,3.3208040891904776e-05,,,XAP,Refused,-1251,XNA,LIMIT,Family,Repeater,Computers,POS,XNA,Stone,1655,Consumer electronics,12.0,middle,POS household with interest,,,,,,
1971380,100099,Cash loans,27531.0,450000.0,450000.0,,450000.0,WEDNESDAY,13,Y,1,,,,Other,Refused,-421,XNA,HC,,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,24.0,middle,Cash Street: middle,,,,,,
1731692,100099,Cash loans,49280.58,1143000.0,1242576.0,,1143000.0,MONDAY,11,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1561428,100099,Consumer loans,3719.07,37799.955,37795.5,4.455,37799.955,TUESDAY,14,Y,1,0.00012835729566344718,,,XAP,Approved,-1262,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Stone,1655,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1224.0,-894.0,-984.0,-977.0,0.0
2785638,100099,Cash loans,21775.5,675000.0,675000.0,,675000.0,MONDAY,14,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),6,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
1501814,100099,Cash loans,27574.47,675000.0,767664.0,,675000.0,MONDAY,11,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1324945,100099,Cash loans,33249.735,900000.0,1030680.0,,900000.0,MONDAY,11,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
1391508,100099,Cash loans,44620.74,1129500.0,1244304.0,,1129500.0,MONDAY,11,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,low_normal,Cash X-Sell: low,,,,,,
2671884,100099,Cash loans,20329.11,193500.0,193500.0,,193500.0,TUESDAY,16,Y,1,,,,XNA,Approved,-800,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Regional / Local,350,Consumer electronics,12.0,middle,Cash X-Sell: middle,365243.0,-770.0,-440.0,-440.0,-438.0,0.0
2303097,100099,Cash loans,38133.0,900000.0,900000.0,,900000.0,MONDAY,14,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),6,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
2182936,100099,Cash loans,66893.04,1255500.0,1255500.0,,1255500.0,MONDAY,11,Y,1,,,,XNA,Refused,-570,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
1595956,100100,Revolving loans,4500.0,0.0,90000.0,,,FRIDAY,14,Y,1,,,,XAP,Approved,-2870,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card Street,-2866.0,-2832.0,365243.0,-821.0,365243.0,0.0
2396758,100100,Cash loans,35157.825,450000.0,594585.0,,450000.0,WEDNESDAY,11,Y,1,,,,Repairs,Approved,-709,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,30.0,middle,Cash Street: middle,365243.0,-679.0,191.0,365243.0,365243.0,1.0
1102533,100100,Consumer loans,13782.465,107766.0,117247.5,0.0,107766.0,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-789,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,8025,Consumer electronics,10.0,middle,POS household with interest,365243.0,-758.0,-488.0,-488.0,-483.0,0.0
1108591,100100,Consumer loans,5184.585,40455.0,44725.5,0.0,40455.0,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-503,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,35,Connectivity,12.0,high,POS mobile with interest,365243.0,-469.0,-139.0,-139.0,-131.0,0.0
1570873,100100,Consumer loans,8831.115,91057.5,100674.0,0.0,91057.5,MONDAY,13,Y,1,0.0,,,XAP,Approved,-977,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,8025,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-946.0,-616.0,-766.0,-760.0,0.0
