SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2604725,100042,1.0,8,-1004.0,-1005.0,38934.18,38934.18
2137382,100042,0.0,39,-1914.0,-1914.0,13185.0,13185.0
2137382,100042,0.0,4,-2451.0,-2434.0,4500.0,315.0
2604725,100042,1.0,3,-1154.0,-1155.0,38934.18,38934.18
2137382,100042,0.0,81,-1202.0,-1202.0,32.85,32.85
2137382,100042,0.0,29,-2056.0,-2070.0,4500.0,4500.0
1643959,100042,1.0,4,-1811.0,-1811.0,18619.245,18619.245
1125423,100042,1.0,9,-2479.0,-2498.0,10602.45,10602.45
2137382,100042,0.0,64,-1522.0,-1522.0,4500.0,4500.0
2137382,100042,0.0,85,-1081.0,-1081.0,32.85,32.85
1125423,100042,1.0,1,-2719.0,-2736.0,10602.45,10602.45
2137382,100042,0.0,97,-716.0,-716.0,32.85,32.85
2137382,100042,0.0,120,-17.0,-17.0,32.85,32.85
2604725,100042,1.0,14,-824.0,-854.0,38934.18,38934.18
2137382,100042,0.0,20,-2224.0,-2224.0,9000.0,9000.0
2604725,100042,1.0,7,-1034.0,-1034.0,38934.18,38934.18
2137382,100042,0.0,44,-1813.0,-1825.0,4500.0,4500.0
2137382,100042,0.0,14,-2315.0,-2315.0,8775.0,8775.0
2137382,100042,0.0,58,-1612.0,-1612.0,4500.0,4500.0
1643959,100042,2.0,8,-1691.0,-1705.0,173670.39,173670.39
2137382,100042,0.0,109,-351.0,-351.0,32.85,32.85
2137382,100042,0.0,92,-867.0,-867.0,32.85,32.85
1643959,100042,1.0,5,-1781.0,-1787.0,18619.245,18619.245
1643964,100042,1.0,6,-2157.0,-2175.0,13431.6,13431.6
2137382,100042,0.0,2,-2526.0,-2526.0,4387.5,4387.5
2137382,100042,0.0,83,-1142.0,-1142.0,32.85,32.85
1643959,100042,1.0,3,-1841.0,-1858.0,18619.245,18619.245
1125423,100042,1.0,3,-2659.0,-2671.0,10602.45,10602.45
1643964,100042,1.0,9,-2067.0,-2070.0,13431.6,13431.6
2137382,100042,0.0,45,-1825.0,-1825.0,4500.0,4500.0
2137382,100042,0.0,19,-2209.0,-2224.0,4500.0,4500.0
2137382,100042,0.0,50,-1735.0,-1735.0,4500.0,4500.0
2137382,100042,0.0,49,-1721.0,-1735.0,4500.0,4500.0
1125423,100042,1.0,7,-2539.0,-2554.0,10602.45,10602.45
1643964,100042,1.0,5,-2187.0,-2189.0,13431.6,13431.6
1557583,100043,0.0,34,-463.0,-463.0,223.875,223.875
1557583,100043,0.0,25,-582.0,-598.0,18912.24,18912.24
2492683,100043,1.0,11,-889.0,-920.0,10363.275,10363.275
1557583,100043,0.0,29,-523.0,-521.0,17702.145,602.145
2492683,100043,1.0,3,-1129.0,-1143.0,10363.275,10363.275
2492683,100043,1.0,1,-1189.0,-1204.0,10363.275,10363.275
2492683,100043,1.0,17,-709.0,-771.0,10363.275,10363.275
1557583,100043,0.0,36,-441.0,-441.0,316290.69,316290.69
1185699,100043,1.0,6,-2230.0,-2248.0,5287.815,5287.815
1557583,100043,0.0,9,-827.0,-834.0,19367.865,19367.865
1557583,100043,0.0,30,-521.0,-521.0,747.855,747.855
1557583,100043,0.0,16,-728.0,-728.0,124.38,124.38
1557583,100043,0.0,1,-948.0,-961.0,21218.22,21218.22
2492683,100043,1.0,6,-1039.0,-1052.0,10363.275,10363.275
1557583,100043,0.0,13,-766.0,-758.0,18361.17,1.17
2492683,100043,1.0,23,-529.0,-653.0,10363.275,10363.275
1557583,100043,0.0,4,-920.0,-920.0,1473.525,1473.525
1557583,100043,0.0,27,-554.0,-563.0,18288.675,18288.675
1557583,100043,0.0,28,-563.0,-563.0,3761.325,3761.325
1557583,100043,0.0,21,-644.0,-653.0,19967.4,19967.4
1557583,100043,0.0,20,-679.0,-679.0,1970.235,1970.235
1557583,100043,0.0,37,-401.0,-420.0,2250.0,2250.0
2492683,100043,1.0,4,-1099.0,-1115.0,10363.275,10363.275
1557583,100043,0.0,11,-797.0,-798.0,18771.66,18771.66
1557583,100043,0.0,22,-653.0,-653.0,1407.6,1407.6
1185699,100043,1.0,2,-2350.0,-2360.0,5287.815,5287.815
1557583,100043,0.0,33,-462.0,-463.0,16876.125,1.125
2492683,100043,1.0,20,-619.0,-738.0,10363.275,10363.275
1557583,100043,0.0,10,-834.0,-834.0,3132.135,3132.135
2492683,100043,1.0,13,-829.0,-861.0,10363.275,10363.275
1557583,100043,0.0,26,-598.0,-598.0,3137.76,3137.76
1557583,100043,0.0,32,-507.0,-507.0,284.355,284.355
1557583,100043,0.0,5,-888.0,-897.0,20493.225,20493.225
1557583,100043,0.0,2,-961.0,-961.0,1281.78,1281.78
1557583,100043,0.0,7,-858.0,-861.0,19927.89,19927.89
2492683,100043,1.0,5,-1069.0,-1081.0,10363.275,10363.275
1185699,100043,1.0,7,-2200.0,-2211.0,5287.815,5287.815
2492683,100043,1.0,16,-739.0,-800.0,10363.275,10363.275
2492683,100043,1.0,9,-949.0,-975.0,10363.275,10363.275
2492683,100043,2.0,26,-439.0,-441.0,231779.655,231779.655
2492683,100043,1.0,19,-649.0,-743.0,10363.275,10363.275
1557583,100043,0.0,8,-861.0,-861.0,2572.11,2572.11
1557583,100043,0.0,17,-705.0,-706.0,20989.665,20989.665
2492683,100043,1.0,2,-1159.0,-1175.0,10363.275,10363.275
2492683,100043,1.0,18,-679.0,-743.0,10363.275,10363.275
1557583,100043,0.0,31,-493.0,-507.0,17265.645,17265.645
1185699,100043,1.0,4,-2290.0,-2311.0,5287.815,5287.815
1557583,100043,0.0,18,-706.0,-706.0,160.335,160.335
1557583,100043,0.0,12,-798.0,-798.0,128.34,128.34
1185699,100043,1.0,3,-2320.0,-2341.0,5287.815,5287.815
1557583,100043,0.0,13,-766.0,-766.0,18361.17,18360.0
1557583,100043,0.0,24,-619.0,-619.0,2586.69,2586.69
1557583,100043,0.0,23,-613.0,-619.0,19463.31,19463.31
1557583,100043,0.0,38,-420.0,-420.0,838.98,838.98
2492683,100043,1.0,22,-559.0,-682.0,10363.275,10363.275
1185699,100043,1.0,8,-2170.0,-2190.0,5273.73,5273.73
2492683,100043,1.0,12,-859.0,-897.0,10363.275,10363.275
1185699,100043,1.0,1,-2380.0,-2389.0,5287.815,5287.815
2492683,100043,1.0,8,-979.0,-996.0,10363.275,10363.275
1557583,100043,0.0,14,-758.0,-758.0,223.83,223.83
1557583,100043,0.0,6,-897.0,-897.0,2006.775,2006.775
1557583,100043,0.0,35,-432.0,-441.0,16484.31,16484.31
1557583,100043,0.0,19,-674.0,-679.0,20529.765,20529.765
1557583,100043,0.0,3,-919.0,-920.0,21026.475,21026.475
2492683,100043,1.0,10,-919.0,-939.0,10363.275,10363.275
1557583,100043,0.0,33,-462.0,-472.0,16876.125,16875.0
1557583,100043,0.0,15,-735.0,-728.0,21475.62,21475.62
1557583,100043,0.0,29,-523.0,-533.0,17702.145,17100.0
2492683,100043,1.0,21,-589.0,-713.0,10363.275,10363.275
1557583,100043,0.0,39,-370.0,-380.0,281.16,281.16
2492683,100043,1.0,24,-499.0,-619.0,10363.275,10363.275
1801140,100043,1.0,1,-3.0,-13.0,25972.965,25972.965
2492683,100043,1.0,7,-1009.0,-1018.0,10363.275,10363.275
1185699,100043,1.0,5,-2260.0,-2277.0,5287.815,5287.815
2492683,100043,1.0,14,-799.0,-827.0,10363.275,10363.275
2492683,100043,1.0,25,-469.0,-598.0,10363.275,10363.275
2492683,100043,1.0,15,-769.0,-800.0,10363.275,10363.275
2063227,100044,1.0,8,-1282.0,-1290.0,29545.2,29545.2
2063227,100044,1.0,19,-952.0,-953.0,29545.2,29545.2
2063227,100044,1.0,12,-1162.0,-1164.0,29545.2,29545.2
2088496,100044,1.0,21,-1729.0,-1729.0,22962.33,22962.33
2088496,100044,1.0,17,-1849.0,-1850.0,22962.33,22962.33
1137041,100044,1.0,15,-2150.0,-2220.0,12088.8,12088.8
1137041,100044,1.0,18,-2060.0,-2039.0,11882.97,6014.07
2063227,100044,1.0,17,-1012.0,-1019.0,29545.2,29545.2
1137041,100044,1.0,7,-2390.0,-2397.0,12088.8,12088.8
1516108,100044,1.0,3,-288.0,-297.0,8565.705,8565.705
2063227,100044,1.0,7,-1312.0,-1319.0,29545.2,29545.2
2088496,100044,1.0,7,-2149.0,-2190.0,22962.33,22962.33
1516108,100044,1.0,2,-318.0,-324.0,8565.705,8565.705
1137041,100044,1.0,18,-2060.0,-2058.0,11882.97,5868.9
2088496,100044,1.0,22,-1699.0,-1696.0,22962.33,22911.03
2088496,100044,1.0,20,-1759.0,-1758.0,22962.33,22962.33
2088496,100044,1.0,12,-1999.0,-2001.0,22962.33,22962.33
1137041,100044,1.0,11,-2270.0,-2341.0,12088.8,12088.8
2063227,100044,1.0,14,-1102.0,-1103.0,29545.2,29545.2
1137041,100044,1.0,9,-2330.0,-2342.0,12088.8,12088.8
2063227,100044,1.0,1,-1492.0,-1505.0,29545.2,29545.2
2088496,100044,1.0,10,-2059.0,-2058.0,22962.33,22962.33
2088496,100044,1.0,18,-1819.0,-1817.0,22962.33,22951.71
2088496,100044,1.0,5,-2209.0,-2277.0,22962.33,22962.33
2088496,100044,1.0,16,-1879.0,-1884.0,22962.33,22962.33
2088496,100044,1.0,4,-2239.0,-2307.0,22962.33,22962.33
2063227,100044,1.0,9,-1252.0,-1274.0,29545.2,29545.2
1137041,100044,1.0,6,-2420.0,-2428.0,12088.8,12088.8
1516108,100044,1.0,5,-228.0,-247.0,8565.705,8565.705
1137041,100044,1.0,10,-2300.0,-2341.0,12088.8,12088.8
2088496,100044,1.0,15,-1909.0,-1910.0,22962.33,22962.33
1137041,100044,1.0,1,-2570.0,-2580.0,12088.8,12088.8
1137041,100044,1.0,14,-2180.0,-2248.0,12088.8,12088.8
2088496,100044,1.0,6,-2179.0,-2220.0,22962.33,22962.33
2088496,100044,1.0,1,-2329.0,-2329.0,22962.33,22962.33
2088496,100044,1.0,9,-2089.0,-2090.0,22962.33,22962.33
2063227,100044,1.0,11,-1192.0,-1194.0,29545.2,29545.2
1137041,100044,1.0,8,-2360.0,-2368.0,12088.8,12088.8
2088496,100044,1.0,2,-2299.0,-2341.0,22962.33,22962.33
1137041,100044,1.0,12,-2240.0,-2341.0,12088.8,12088.8
1516108,100044,1.0,1,-348.0,-357.0,8565.705,8565.705
1137041,100044,1.0,4,-2480.0,-2494.0,12088.8,12088.8
2063227,100044,1.0,3,-1432.0,-1434.0,29545.2,29545.2
1516108,100044,1.0,6,-198.0,-210.0,8565.525,8565.525
2088496,100044,1.0,3,-2269.0,-2341.0,22962.33,22962.33
2063227,100044,1.0,10,-1222.0,-1225.0,29545.2,29545.2
2088496,100044,1.0,11,-2029.0,-2039.0,22962.33,22962.33
2063227,100044,1.0,16,-1042.0,-1043.0,29545.2,29545.2
2088496,100044,1.0,14,-1939.0,-1942.0,22962.33,22962.33
2088496,100044,1.0,8,-2119.0,-2130.0,22962.33,22962.33
2063227,100044,1.0,6,-1342.0,-1343.0,29545.2,29545.2
1137041,100044,1.0,2,-2540.0,-2552.0,12088.8,12088.8
2088496,100044,1.0,19,-1789.0,-1789.0,22962.33,22962.33
2063227,100044,1.0,15,-1072.0,-1072.0,29545.2,29545.2
2063227,100044,1.0,2,-1462.0,-1481.0,29545.2,29545.2
2063227,100044,2.0,20,-922.0,-930.0,535731.885,535731.885
1137041,100044,1.0,16,-2120.0,-2158.0,12088.8,12088.8
2088496,100044,1.0,23,-1669.0,-1669.0,22962.33,22962.33
1516108,100044,1.0,4,-258.0,-268.0,8565.705,8565.705
2063227,100044,1.0,4,-1402.0,-1403.0,29545.2,29545.2
2063227,100044,1.0,18,-982.0,-984.0,29545.2,29545.2
1137041,100044,1.0,13,-2210.0,-2307.0,12088.8,12088.8
1137041,100044,1.0,17,-2090.0,-2130.0,12088.8,12088.8
2063227,100044,1.0,5,-1372.0,-1392.0,29545.2,29545.2
2088496,100044,1.0,13,-1969.0,-1970.0,22962.33,22962.33
2088496,100044,1.0,24,-1639.0,-1640.0,22193.1,22193.1
2088496,100044,1.0,18,-1819.0,-1850.0,22962.33,10.62
1137041,100044,1.0,5,-2450.0,-2465.0,12088.8,12088.8
1137041,100044,1.0,3,-2510.0,-2523.0,12088.8,12088.8
2063227,100044,1.0,13,-1132.0,-1141.0,29545.2,29545.2
2088496,100044,1.0,22,-1699.0,-1729.0,22962.33,51.3
2803221,100045,1.0,5,-1340.0,-1338.0,9011.61,8207.595
2314167,100045,1.0,14,-1448.0,-1453.0,8334.405,8334.405
2052027,100045,2.0,15,-567.0,-568.0,50444.73,50444.73
2314167,100045,1.0,6,-1688.0,-1698.0,8334.405,8334.405
2052027,100045,2.0,3,-927.0,-933.0,50444.73,50444.73
2803221,100045,1.0,1,-1460.0,-1463.0,9011.61,9011.61
2803221,100045,1.0,13,-1100.0,-1101.0,9011.61,9011.61
2314167,100045,1.0,11,-1538.0,-1548.0,8334.405,8334.405
2314167,100045,1.0,2,-1808.0,-1822.0,8334.405,8334.405
2052027,100045,2.0,4,-897.0,-900.0,50444.73,50444.73
2803221,100045,1.0,5,-1340.0,-1369.0,9011.61,804.015
2803221,100045,1.0,12,-1130.0,-1158.0,9011.61,1397.745
2052027,100045,2.0,13,-627.0,-627.0,50444.73,50444.73
2052027,100045,2.0,20,-417.0,-417.0,50444.73,50444.73
2052027,100045,2.0,22,-357.0,-357.0,50444.73,50444.73
2314167,100045,1.0,4,-1748.0,-1761.0,8334.405,8334.405
2803221,100045,1.0,11,-1160.0,-1192.0,9011.61,1184.355
2314167,100045,1.0,12,-1508.0,-1515.0,8334.405,8334.405
2314167,100045,1.0,8,-1628.0,-1646.0,8334.405,8334.405
2803221,100045,1.0,4,-1370.0,-1369.0,9011.61,9011.61
2052027,100045,2.0,23,-327.0,-328.0,50444.73,50444.73
2803221,100045,1.0,10,-1190.0,-1192.0,9011.61,9011.61
2314167,100045,1.0,7,-1658.0,-1676.0,8334.405,8334.405
2314167,100045,1.0,10,-1568.0,-1578.0,8334.405,8334.405
2052027,100045,2.0,7,-807.0,-809.0,50444.73,50444.73
2052027,100045,2.0,10,-717.0,-718.0,50444.73,50444.73
1288446,100045,1.0,6,-2598.0,-2597.0,6310.53,6310.53
2052027,100045,2.0,21,-387.0,-387.0,50444.73,50444.73
2314167,100045,1.0,16,-1388.0,-1400.0,8361.225,8361.225
1288446,100045,1.0,4,-2658.0,-2658.0,6319.35,6319.35
2052027,100045,2.0,8,-777.0,-780.0,50444.73,50444.73
2314167,100045,1.0,3,-1778.0,-1788.0,8334.405,8334.405
1288446,100045,1.0,3,-2688.0,-2688.0,6319.35,6319.35
2803221,100045,1.0,14,-1070.0,-1079.0,9080.82,9080.82
2052027,100045,2.0,11,-687.0,-689.0,50444.73,50444.73
2052027,100045,2.0,6,-837.0,-840.0,50444.73,50444.73
2314167,100045,1.0,15,-1418.0,-1425.0,8334.405,8334.405
2052027,100045,2.0,14,-597.0,-597.0,50444.73,50444.73
2803221,100045,1.0,11,-1160.0,-1158.0,9011.61,7827.255
2052027,100045,3.0,25,-267.0,-291.0,540713.61,540713.61
2052027,100045,2.0,24,-297.0,-298.0,50444.73,50444.73
2803221,100045,1.0,2,-1430.0,-1430.0,9011.61,9011.61
2052027,100045,2.0,18,-477.0,-477.0,50444.73,50444.73
2314167,100045,1.0,13,-1478.0,-1487.0,8334.405,8334.405
2052027,100045,2.0,5,-867.0,-870.0,50444.73,50444.73
2803221,100045,1.0,12,-1130.0,-1127.0,9011.61,7613.865
2314167,100045,1.0,1,-1838.0,-1849.0,8334.405,8334.405
2803221,100045,1.0,3,-1400.0,-1400.0,9011.61,9011.61
2052027,100045,2.0,17,-507.0,-508.0,50444.73,50444.73
2803221,100045,1.0,9,-1220.0,-1219.0,9011.61,9011.61
2803221,100045,1.0,8,-1250.0,-1249.0,9011.61,9011.61
2052027,100045,2.0,9,-747.0,-749.0,50444.73,50444.73
2052027,100045,2.0,19,-447.0,-446.0,50444.73,50444.73
2314167,100045,1.0,5,-1718.0,-1726.0,8334.405,8334.405
2052027,100045,2.0,2,-957.0,-961.0,50444.73,50444.73
2314167,100045,1.0,9,-1598.0,-1610.0,8334.405,8334.405
1288446,100045,1.0,2,-2718.0,-2718.0,6319.35,6319.35
2052027,100045,2.0,16,-537.0,-538.0,50444.73,50444.73
1288446,100045,1.0,1,-2748.0,-2748.0,6319.35,6319.35
2052027,100045,1.0,1,-987.0,-991.0,50575.23,50575.23
2803221,100045,1.0,6,-1310.0,-1310.0,9011.61,9011.61
1288446,100045,1.0,5,-2628.0,-2625.0,6319.35,6319.35
2803221,100045,1.0,7,-1280.0,-1280.0,9011.61,9011.61
2052027,100045,2.0,12,-657.0,-659.0,50444.73,50444.73
1223113,100046,1.0,16,-59.0,-60.0,28390.635,28390.635
1223113,100046,1.0,13,-149.0,-151.0,28390.635,28390.635
1223113,100046,1.0,6,-359.0,-360.0,28390.635,28390.635
1223113,100046,1.0,2,-479.0,-479.0,28390.635,28390.635
1223113,100046,1.0,14,-119.0,-120.0,28390.635,28390.635
1223113,100046,1.0,7,-329.0,-329.0,28390.635,28390.635
1223113,100046,1.0,17,-29.0,-29.0,28390.635,28390.635
1223113,100046,1.0,1,-509.0,-509.0,28390.635,28390.635
1223113,100046,1.0,5,-389.0,-389.0,28390.635,28390.635
1223113,100046,1.0,4,-419.0,-419.0,28390.635,28390.635
1223113,100046,1.0,3,-449.0,-449.0,28390.635,28390.635
1223113,100046,1.0,12,-179.0,-179.0,28390.635,28390.635
1223113,100046,1.0,10,-239.0,-239.0,28390.635,28390.635
1223113,100046,1.0,9,-269.0,-269.0,28390.635,28390.635
1223113,100046,1.0,11,-209.0,-210.0,28390.635,28390.635
1223113,100046,1.0,15,-89.0,-89.0,28390.635,28390.635
1223113,100046,1.0,8,-299.0,-302.0,28390.635,28390.635
2426800,100047,1.0,7,-1257.0,-1257.0,11117.7,11117.7
2426800,100047,2.0,10,-1167.0,-1172.0,122628.285,122628.285
2426800,100047,1.0,3,-1377.0,-1377.0,11117.7,11117.7
1035321,100047,1.0,2,-2571.0,-2577.0,4586.895,4586.895
1035321,100047,1.0,5,-2481.0,-2489.0,4586.895,4586.895
1035321,100047,1.0,1,-2601.0,-2612.0,4586.895,4586.895
2426800,100047,1.0,2,-1407.0,-1408.0,11117.7,11117.7
1035321,100047,1.0,4,-2511.0,-2518.0,4586.895,4586.895
2426800,100047,1.0,4,-1347.0,-1347.0,11117.7,11117.7
1035321,100047,1.0,6,-2451.0,-2456.0,4586.895,4586.895
2426800,100047,1.0,6,-1287.0,-1287.0,11117.7,11117.7
1035321,100047,1.0,10,-2331.0,-2337.0,4577.94,4577.94
2426800,100047,1.0,8,-1227.0,-1228.0,11117.7,11117.7
2426800,100047,1.0,5,-1317.0,-1320.0,11117.7,11117.7
2426800,100047,1.0,9,-1197.0,-1197.0,11117.7,11117.7
2426800,100047,1.0,1,-1437.0,-1442.0,11117.7,11117.7
1035321,100047,1.0,3,-2541.0,-2547.0,4586.895,4586.895
1035321,100047,1.0,9,-2361.0,-2366.0,4586.895,4586.895
1035321,100047,1.0,7,-2421.0,-2427.0,4586.895,4586.895
1035321,100047,1.0,8,-2391.0,-2398.0,4586.895,4586.895
1366912,100048,1.0,3,-224.0,-231.0,57466.53,57466.53
1060558,100048,0.0,24,-574.0,-574.0,827.73,827.73
1060558,100048,0.0,6,-847.0,-847.0,54804.15,54804.15
1060558,100048,0.0,5,-847.0,-847.0,5045.85,5045.85
1366912,100048,1.0,2,-254.0,-261.0,57466.53,57466.53
1060558,100048,0.0,39,-348.0,-348.0,1458.27,1458.27
1060558,100048,0.0,29,-482.0,-489.0,7455.24,7455.24
1060558,100048,0.0,36,-391.0,-410.0,130.5,130.5
1060558,100048,0.0,30,-489.0,-489.0,1994.76,1994.76
1060558,100048,0.0,3,-889.0,-889.0,36000.0,36000.0
1060558,100048,0.0,33,-458.0,-458.0,139500.0,139500.0
1060558,100048,0.0,48,-75.0,-75.0,1458.27,1458.27
1060558,100048,0.0,16,-699.0,-699.0,11442.555,11442.555
1060558,100048,0.0,18,-670.0,-670.0,4569.795,4569.795
1060558,100048,0.0,35,-440.0,-440.0,1588.77,1588.77
1060558,100048,0.0,28,-525.0,-525.0,5647.275,5647.275
1060558,100048,0.0,41,-289.0,-289.0,1458.27,1458.27
1366912,100048,1.0,6,-134.0,-138.0,57466.53,57466.53
1366912,100048,1.0,9,-44.0,-47.0,57466.53,57466.53
1366912,100048,1.0,4,-194.0,-200.0,57466.53,57466.53
1060558,100048,0.0,37,-410.0,-410.0,1458.27,1458.27
1060558,100048,0.0,53,-10.0,-10.0,2250.0,2250.0
1060558,100048,0.0,42,-259.0,-259.0,1458.27,1458.27
1060558,100048,0.0,4,-878.0,-878.0,128250.0,128250.0
1366912,100048,1.0,8,-74.0,-75.0,57466.53,57466.53
1060558,100048,0.0,26,-556.0,-556.0,987.39,987.39
1060558,100048,0.0,20,-636.0,-636.0,423.315,423.315
1366913,100048,1.0,2,-398.0,-419.0,46850.265,46850.265
1060558,100048,0.0,17,-666.0,-670.0,8930.205,8930.205
1060558,100048,0.0,8,-818.0,-818.0,339.66,339.66
1060558,100048,0.0,27,-513.0,-525.0,7852.725,7852.725
1060558,100048,0.0,43,-228.0,-228.0,1458.27,1458.27
1060558,100048,0.0,45,-167.0,-167.0,1458.27,1458.27
1060558,100048,0.0,2,-893.0,-893.0,38817.72,38817.72
1060558,100048,0.0,13,-725.0,-728.0,5772.555,5772.555
1060558,100048,0.0,19,-635.0,-636.0,8576.685,8576.685
1060558,100048,0.0,14,-728.0,-728.0,77.445,77.445
1060558,100048,0.0,10,-791.0,-791.0,364.86,364.86
1060558,100048,0.0,31,-452.0,-459.0,7245.765,7245.765
1366913,100048,1.0,4,-338.0,-350.0,46850.265,46850.265
1366912,100048,1.0,5,-164.0,-166.0,57466.53,57466.53
1366912,100048,1.0,10,-14.0,-20.0,57466.53,57466.53
1060558,100048,0.0,15,-694.0,-699.0,6557.445,6557.445
1060558,100048,0.0,25,-544.0,-556.0,8012.61,8012.61
1366913,100048,1.0,1,-428.0,-456.0,46850.265,46850.265
1366913,100048,2.0,5,-308.0,-314.0,548005.995,548005.995
1060558,100048,0.0,46,-136.0,-136.0,1458.27,1458.27
1060558,100048,0.0,21,-605.0,-612.0,8431.245,8431.245
1060558,100048,0.0,51,-20.0,-20.0,6750.0,6750.0
1060558,100048,0.0,32,-459.0,-459.0,1754.235,1754.235
1060558,100048,0.0,44,-198.0,-198.0,1458.27,1458.27
1060558,100048,0.0,11,-756.0,-762.0,6106.14,6106.14
1060558,100048,0.0,38,-379.0,-379.0,1458.27,1458.27
1060558,100048,0.0,22,-612.0,-612.0,2818.755,2818.755
1060558,100048,0.0,12,-762.0,-762.0,5143.86,5143.86
1060558,100048,0.0,9,-786.0,-791.0,4585.14,4585.14
1366913,100048,1.0,3,-368.0,-419.0,46850.265,46850.265
1060558,100048,0.0,40,-320.0,-320.0,1458.27,1458.27
1366912,100048,1.0,1,-284.0,-291.0,57466.53,57466.53
1060558,100048,0.0,34,-421.0,-440.0,1996.38,1996.38
1060558,100048,0.0,23,-574.0,-574.0,8172.27,8172.27
1060558,100048,0.0,50,-26.0,-20.0,2250.0,2250.0
1060558,100048,0.0,7,-817.0,-818.0,4610.34,4610.34
1366912,100048,1.0,7,-104.0,-108.0,57466.53,57466.53
1060558,100048,0.0,49,-47.0,-47.0,14400.0,14400.0
1060558,100048,0.0,1,-878.0,-893.0,10682.28,10682.28
1060558,100048,0.0,47,-106.0,-106.0,1458.27,1458.27
1514918,100049,1.0,10,-1180.0,-1192.0,5800.905,5800.905
1514918,100049,1.0,6,-1300.0,-1298.0,5791.725,2800.35
1209367,100049,0.0,5,-167.0,-167.0,178.74,178.74
1232720,100049,1.0,6,-413.0,-414.0,6075.225,6075.225
1514918,100049,1.0,3,-1390.0,-1393.0,5791.725,5791.725
1560053,100049,1.0,9,-2155.0,-2158.0,4543.11,4543.11
1209367,100049,0.0,9,-107.0,-107.0,193.275,193.275
1232720,100049,1.0,5,-443.0,-444.0,6103.305,6103.305
1182112,100049,1.0,4,-296.0,-307.0,7801.155,7801.155
1209367,100049,0.0,1,-210.0,-210.0,4500.0,4500.0
1182112,100049,1.0,9,-146.0,-155.0,7801.155,7801.155
1209367,100049,0.0,12,-62.0,-62.0,199.755,199.755
1182112,100049,1.0,5,-266.0,-274.0,7801.155,7801.155
1209367,100049,0.0,14,-38.0,-38.0,12.105,12.105
1182112,100049,1.0,3,-326.0,-331.0,7801.155,7801.155
1209367,100049,0.0,15,-29.0,-29.0,106.83,106.83
1182112,100049,1.0,11,-86.0,-94.0,7801.155,7801.155
1209367,100049,0.0,3,-182.0,-182.0,46.485,46.485
1209367,100049,0.0,7,-134.0,-134.0,164.34,164.34
1514918,100049,1.0,1,-1450.0,-1465.0,5791.725,5791.725
1514918,100049,1.0,8,-1240.0,-1239.0,5791.725,5791.725
1514918,100049,1.0,6,-1300.0,-1330.0,5791.725,2991.375
1182112,100049,1.0,7,-206.0,-210.0,7801.155,7801.155
1560053,100049,1.0,10,-2125.0,-2128.0,4543.11,4543.11
1560053,100049,1.0,5,-2275.0,-2283.0,4543.11,4543.11
1232720,100049,1.0,2,-533.0,-547.0,6103.305,6103.305
1514918,100049,1.0,9,-1210.0,-1239.0,5791.725,3166.2
1514918,100049,1.0,7,-1270.0,-1269.0,5791.725,5791.725
1232720,100049,1.0,3,-503.0,-512.0,6103.305,6103.305
1560053,100049,1.0,7,-2215.0,-2221.0,4543.11,4543.11
1514918,100049,1.0,9,-1210.0,-1203.0,5791.725,2625.525
1560053,100049,1.0,2,-2365.0,-2373.0,4543.11,4543.11
1560053,100049,1.0,1,-2395.0,-2400.0,4543.11,4543.11
1209367,100049,0.0,8,-95.0,-107.0,4531.725,4531.725
1560053,100049,1.0,11,-2095.0,-2096.0,4543.11,4543.11
1182112,100049,1.0,2,-356.0,-364.0,7801.155,7801.155
1209367,100049,0.0,4,-154.0,-167.0,4771.26,4771.26
1209367,100049,0.0,11,-72.0,-72.0,562.725,562.725
1182112,100049,1.0,8,-176.0,-184.0,7801.155,7801.155
1560053,100049,1.0,8,-2185.0,-2191.0,4543.11,4543.11
1182112,100049,1.0,10,-116.0,-122.0,7801.155,7801.155
1560053,100049,1.0,6,-2245.0,-2253.0,4543.11,4543.11
1514918,100049,1.0,4,-1360.0,-1360.0,5791.725,5791.725
1560053,100049,1.0,12,-2065.0,-2066.0,4477.23,4477.23
1209367,100049,0.0,6,-126.0,-143.0,4626.0,65.34
1182112,100049,1.0,12,-56.0,-64.0,7793.415,7793.415
1209367,100049,0.0,13,-34.0,-38.0,6737.895,6737.895
1232720,100049,1.0,1,-563.0,-569.0,6103.305,6103.305
1232720,100049,1.0,4,-473.0,-475.0,6103.305,6103.305
1209367,100049,0.0,2,-185.0,-199.0,2250.0,2250.0
1209367,100049,0.0,10,-65.0,-72.0,5962.275,5962.275
1560053,100049,1.0,3,-2335.0,-2344.0,4543.11,4543.11
1560053,100049,1.0,4,-2305.0,-2313.0,4543.11,4543.11
1514918,100049,1.0,2,-1420.0,-1430.0,5791.725,5791.725
1514918,100049,1.0,5,-1330.0,-1330.0,5791.725,5791.725
1182112,100049,1.0,1,-386.0,-392.0,7801.155,7801.155
1182112,100049,1.0,6,-236.0,-245.0,7801.155,7801.155
1209367,100049,0.0,6,-126.0,-134.0,4626.0,4560.66
2243464,100050,1.0,2,-429.0,-441.0,6919.605,6919.605
2243464,100050,1.0,15,-39.0,-49.0,6919.605,6919.605
