SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2671884,100099,-18,12.0,4.0,Active,0,0
1561428,100099,-33,12.0,4.0,Active,0,0
2671884,100099,-22,12.0,8.0,Active,0,0
1561428,100099,-41,12.0,12.0,Active,0,0
2671884,100099,-19,12.0,5.0,Active,0,0
1561428,100099,-39,12.0,10.0,Active,0,0
2671884,100099,-14,12.0,0.0,Completed,0,0
2671884,100099,-21,12.0,7.0,Active,0,0
1108591,100100,-11,12.0,7.0,Active,0,0
1108591,100100,-6,12.0,2.0,Active,0,0
1102533,100100,-15,10.0,0.0,Completed,0,0
1102533,100100,-19,10.0,4.0,Active,0,0
2396758,100100,-9,30.0,16.0,Active,0,0
2396758,100100,-19,30.0,26.0,Active,0,0
1570873,100100,-32,12.0,12.0,Active,0,0
1102533,100100,-25,10.0,10.0,Active,0,0
1570873,100100,-31,12.0,11.0,Active,0,0
1108591,100100,-4,12.0,0.0,Completed,0,0
1108591,100100,-14,12.0,10.0,Active,0,0
1108591,100100,-13,12.0,9.0,Active,0,0
1102533,100100,-17,10.0,1.0,Active,0,0
2396758,100100,-1,30.0,8.0,Active,0,0
1102533,100100,-21,10.0,6.0,Active,0,0
1102533,100100,-23,10.0,8.0,Active,0,0
1570873,100100,-28,12.0,8.0,Active,0,0
2396758,100100,-5,30.0,12.0,Active,0,0
1108591,100100,-15,12.0,11.0,Active,0,0
1102533,100100,-20,10.0,5.0,Active,0,0
2396758,100100,-14,30.0,21.0,Active,0,0
1570873,100100,-29,12.0,9.0,Active,0,0
2396758,100100,-15,30.0,22.0,Active,0,0
1102533,100100,-18,10.0,2.0,Active,0,0
2396758,100100,-2,30.0,9.0,Active,0,0
1570873,100100,-30,12.0,10.0,Active,0,0
2396758,100100,-8,30.0,15.0,Active,0,0
1102533,100100,-24,10.0,9.0,Active,0,0
2396758,100100,-18,30.0,25.0,Active,0,0
2396758,100100,-6,30.0,13.0,Active,0,0
2396758,100100,-12,30.0,19.0,Active,0,0
2396758,100100,-3,30.0,10.0,Active,0,0
1570873,100100,-27,12.0,7.0,Active,0,0
1108591,100100,-10,12.0,6.0,Active,0,0
1108591,100100,-9,12.0,5.0,Active,0,0
2396758,100100,-16,30.0,23.0,Active,0,0
1108591,100100,-16,12.0,12.0,Active,0,0
1108591,100100,-5,12.0,1.0,Active,0,0
2396758,100100,-20,30.0,27.0,Active,0,0
2396758,100100,-4,30.0,11.0,Active,0,0
1108591,100100,-7,12.0,3.0,Active,0,0
2396758,100100,-21,30.0,28.0,Active,0,0
2396758,100100,-13,30.0,20.0,Active,0,0
1102533,100100,-16,10.0,0.0,Active,0,0
2396758,100100,-10,30.0,17.0,Active,0,0
1108591,100100,-12,12.0,8.0,Active,0,0
2396758,100100,-23,30.0,30.0,Active,0,0
2396758,100100,-17,30.0,24.0,Active,0,0
2396758,100100,-11,30.0,18.0,Active,0,0
1108591,100100,-8,12.0,4.0,Active,0,0
1102533,100100,-22,10.0,7.0,Active,0,0
1570873,100100,-25,7.0,0.0,Completed,0,0
1570873,100100,-26,12.0,6.0,Active,0,0
2396758,100100,-7,30.0,14.0,Active,0,0
2396758,100100,-22,30.0,29.0,Active,0,0
